Comune,Cratere Centro Italia 2016,media_prima,media_dopo,varPhones,Variaz,Distance_from_epicenter,"AGRICOLTURA, SILVICOLTURA E PESCA",ALTRE ATTIVITÀ DI SERVIZI,AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA,ATTIVITA' IMMOBILIARI,"ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO",ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,ATTIVITÀ FINANZIARIE E ASSICURATIVE,ATTIVITÀ MANIFATTURIERE,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,COSTRUZIONI,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,"FORNITURA DI ACQUA; RETI FOGNARIE, ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO","FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA",ISTRUZIONE,"NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE",ORGANIZZAZIONI ED ORGANISMI EXTRATERRITORIALI,SANITA' E ASSISTENZA SOCIALE,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,TRASPORTO E MAGAZZINAGGIO
Torrevecchia Teatina,0.0,14729.676982902683,17153.617766726944,0.1645617067256683,-1.1347945963490882,1.0145608035774645,0.001923838623889549,0.010128444519889096,0.0,0.003112091891586035,0.010015277542013241,0.0,0.0,0.6434674362021162,0.011146947320771799,0.11950432863690374,0.1463249023934816,0.0,0.0,0.0,0.0,0.00022633395575171166,0.0,0.01301420245572342,0.04113619645787359,0.0
Torri in Sabina,0.0,6912.400951279085,7748.589398734177,0.1209693206960689,19.400712530579167,-0.18142974996080813,0.0,0.0,0.0,0.0,0.0,0.08190954773869347,0.0,0.2814070351758794,0.0,0.044221105527638194,0.41708542713567837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14321608040201006,0.032160804020100506
Torricella Sicura,1.0,7558.784033937524,8241.604543399639,0.090334702830029,1.7162144329300268,-1.301722286790675,0.001335559265442404,0.0,0.0,0.0,0.0,0.0,0.0,0.5001669449081803,0.013939899833055092,0.03597662771285476,0.44858096828046745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torricella in Sabina,0.0,2959.2364378454813,3419.1201401446656,0.1554062042551793,1.325814937503832,-0.30101352515952934,0.0,0.0,0.0,0.0,0.0,0.09971711456859972,0.0,0.0,0.0,0.4837340876944837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41654879773691655
Tortoreto,0.0,49666.31819642628,53468.27328209765,0.0765499683434344,-17.499815271548876,-0.4279715678930014,0.002513457724531509,0.0025822641356700532,0.0,0.03696523252519529,0.006216861618164892,0.054652527623750356,0.006649937264742786,0.5370907030396244,0.0025053628526328572,0.2287044157526207,0.04311328773222164,0.0,0.012587525802404177,0.0020115756668150726,0.0016756384830210061,0.008746509086493706,0.0,0.018695106649937263,0.018573683571457483,0.0167159104707168
Tossicia,1.0,5702.472618588507,7169.594258589512,0.2572781560087789,-14.933664128133673,-0.9638372421242273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04976851851851852,0.7152777777777778,0.0,0.0,0.0,0.07233796296296297,0.02025462962962963,0.0,0.0,0.0,0.1423611111111111
Treia,1.0,60218.18868106441,62390.02509041591,0.0360661198372185,-18.015710992919136,-0.4099977578472601,0.0021531418907456655,0.0,0.0,0.015544379516704466,0.0,0.002194899794081339,0.0,0.648975234953453,7.829606875438783e-06,0.14823533710372402,0.03921850083907287,0.0,0.09378042128504728,0.0009447725629696133,0.0,0.002142702414911747,0.0,0.0009082343975508989,0.020012475173621532,0.025882070461242142
Trevi,0.0,32182.86171101684,34343.511415009045,0.0671366556334724,-11.32890466422941,-1.3176421499531188,0.01852882703777336,0.0,0.0,0.002485089463220676,0.0,0.004222664015904573,0.0,0.751272365805169,0.005499005964214712,0.14966600397614313,0.02447713717693837,0.0,0.010624254473161034,0.0,0.0,0.005224652087475149,0.0,0.0004254473161033797,0.0030616302186878726,0.024512922465208746
Tuoro sul Trasimeno,0.0,27085.259769893302,28280.132685352623,0.0441152466548423,-12.702745526610046,1.2178255800608404,0.0035521803037726605,0.0,0.0,0.007594316511513963,0.0,0.46631553160215583,0.0,0.07863792258696717,0.0,0.3036501714845664,0.04483096521313082,0.022905438510534053,0.0,0.0,0.0,0.059284664380205784,0.0,0.013228809407153356,0.0,0.0
Tuscania,0.0,15419.417630800874,19142.773621157325,0.2414718946919827,14.575985441991085,1.9008031633071663,0.04544522794358806,0.0,0.0,0.015209904886848147,0.0,0.005493604460478845,0.04284191538209249,0.003689734339127583,0.014000491964578551,0.7472531977697606,0.08687274516234832,0.004304690062315513,0.01607084289931125,0.0,0.013139553952115447,0.0002869793374877009,0.0,0.0006149557231879305,0.002992784519514595,0.0017833715972449984
Umbertide,0.0,69934.57295282169,74096.07606238699,0.0595056627052355,-1.7741581554042127,0.8137534840459801,0.001000492464624254,0.0,0.0,0.002274452869579137,0.0,0.000651431760299792,0.0002868078398589528,0.8782889800201655,0.003104861615217268,0.03753291898123187,0.02803935715024173,0.0,0.0044488564926958496,0.009235657106775891,0.0,0.016036782549632762,0.0,0.011574586157408591,0.001974305130191861,0.0055505098620765555
Urbania,0.0,28698.77513176501,31841.846632007237,0.1095193605236252,-12.311640959383638,1.54083523874958,1.752410659914044e-05,0.0,0.0,0.003338342307136254,0.0,0.00044248369162829616,0.0,0.7067428381166843,0.0024621369771792322,0.039849818406445366,0.0449011421336476,0.015530739473488217,0.12129748485260036,2.1905133248925553e-05,0.0035048213198280885,0.0,0.0,0.0,0.0016910762868170527,0.060199687194697205
Urbino,0.0,52711.30804087929,57671.34776220615,0.0940982097708558,-2.6764332914965863,1.742518826779921,0.025063519074577757,0.0,0.0,0.016274553245247264,0.00015791384032318127,0.005451562875634601,0.0015862091722015075,0.47999679458473377,0.05739343172701175,0.0760932587288643,0.024830183698577833,0.0,0.0,0.24744391701745538,0.00023097845301002634,0.014784977915631584,0.0,0.0009616245798784771,0.006467396684280738,0.04326367840257187
Urbisaglia,1.0,12869.198643784548,13426.17845840868,0.0432800697262635,3.832660944645341,-0.8094344752831854,0.0009155113784985613,0.0,0.0,0.001416862847676345,0.0,0.0,0.026767808876100793,0.6913854738861278,0.0023977678960676605,0.2214447641468306,0.02702938355567181,0.0,0.0,0.0,0.0,0.003836428633708257,0.0,0.011858052140552794,0.0,0.012947946638765367
Ussita,1.0,6240.137099884304,2091.3575949367087,-0.6648539028132117,-63.77999404633514,-2.0566369284140116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vacone,0.0,1737.3417855765522,1908.2940777576853,0.0983987685096753,-7.334452654546878,-0.3067526013032963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9729230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02707692307692308,0.0
Vacri,0.0,4544.109718472811,5322.235533453888,0.1712383422032753,-10.768829521872672,1.2321906793883193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872265833396845,0.0,0.00868836216751772,0.3816020120417651,0.0,0.0,0.0,0.0,0.022483042451032696,0.0,0.0,0.0,0.0
Valentano,0.0,707.0473068517805,912.9443942133817,0.2912069466446091,5.951375679117271,1.7595822778327819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455556477715993,0.0,0.035978089468005646,0.00858992447506017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009876338285334883,0.0
Valfabbrica,0.0,20886.19632986245,22792.563517179024,0.0912740241070561,-6.069494525482611,-0.3048828996735142,0.01633061156473921,0.0,0.0,0.007498750208298617,0.0,0.0,0.0,0.48075320779870023,0.0,0.4142365161361995,0.05751819141254235,0.0,0.0,0.0,0.0,0.0,0.0,0.0006110092762317391,0.0027495417430428264,0.020302171860245515
Valle Castellana,1.0,10049.699993572438,9371.714172694394,-0.0674632895819446,-13.247831411274491,-1.687829422238414,0.18372319688109162,0.0,0.0,0.0,0.05165692007797271,0.0,0.0,0.76364522417154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009746588693957114,0.0
Vallerano,0.0,3390.900501349788,3835.855899638336,0.1312204230443884,-1.4890054936147807,0.7213077206007987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6714833014075123,0.0,0.28046139751811444,0.009369534438244358,0.0,0.0,0.0,0.0,0.038685766636128924,0.0,0.0,0.0,0.0
Vallo di Nera,1.0,4765.56668594935,4736.675971971067,-0.0060623879345689,-15.279225104123748,-1.7282474424903198,0.0,0.0,0.0,0.0,0.0,0.769489247311828,0.0,0.0,0.0,0.0,0.23051075268817203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valtopina,0.0,8222.885653682994,8793.084425858951,0.0693429042054802,-9.9628645405622,-0.9374130356906755,0.03333921326512612,0.0,0.0,0.0,0.0,0.08361263009349092,0.0,0.5764685129652496,0.0,0.0,0.3065796436761334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vasanello,0.0,7012.386489265973,7959.793738698011,0.1351048249953503,9.006757268056978,0.3783893012870541,0.04228780042592029,0.0,0.0,0.0,0.1718892607240645,0.028901734104046242,0.0,0.039245512625494375,0.0,0.3255247946455735,0.27289321569820507,0.0,0.0,0.0,0.0,0.015515667782172194,0.0,0.0,0.0,0.10374201399452389
Vejano,0.0,9741.630029566782,11425.300406871607,0.1728325108010389,-7.742130366283555,1.6083253100191761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201581027667984,0.6798418972332015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venarotta,1.0,9838.05627329991,9966.172129294757,0.0130224764359751,-12.368561437453051,-1.6266901161818892,0.011705685618729096,0.0,0.0,0.0,0.0,0.010033444816053512,0.0,0.4082656473960822,0.0,0.0,0.5585284280936454,0.0,0.0,0.011466794075489728,0.0,0.0,0.0,0.0,0.0,0.0
Vetralla,0.0,23223.770600334232,26563.21394665461,0.1437941927600816,9.214319522707305,1.4846803875048624,0.013387522737478215,0.0,0.0,0.011614189708579735,0.0,0.011439139667100487,0.0,0.01564034066260246,0.017550669376136873,0.8601882929576607,0.02972806356599767,0.0,0.0,0.0,0.006278968879146973,0.009376593526192814,0.0,0.021074502819827843,0.0012329611617234058,0.0024887549375528003
Vicoli,0.0,1495.2471397351844,1377.99095840868,-0.0784192647559728,30.156277276456265,0.22760599323767486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859894921190894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014010507880910683,0.0
Vignanello,0.0,5194.761826712945,5541.453209764919,0.0667386483956181,-8.800577982800032,0.5733609966520482,0.030700487605973596,0.0,0.0,0.0,0.0,0.002004791110960091,0.0,0.07410081720722404,0.000611631186394604,0.8715999252450772,0.015732513294483427,0.0,0.0,0.0,0.0,0.0,0.0,0.001240252127966836,0.0,0.004009582221920182
Villa Celiera,0.0,2496.0549556498263,2325.5856690777578,-0.0682954861174874,16.01540252948123,0.00200086437167397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Villa San Giovanni in Tuscia,0.0,2011.1231520761023,2057.058996383364,0.0228408908026548,12.304198494152132,1.4982481038074826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Villa Sant'Angelo,0.0,773.1985152333204,891.929588607595,0.1535583307974229,-15.158288129799544,-0.21544254910815874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Villamagna,0.0,7665.233802545315,8903.941116636528,0.1616007216479018,-4.337131170900039,1.1553663427271406,0.21169560776302349,0.0,0.0,0.0010579308332117321,0.0,0.0377207062600321,0.0,0.31526338829709616,0.0,0.28418211002480664,0.048154093097913325,0.0,0.0,0.0,0.0,0.03834087261053553,0.0,0.0002553626149131767,0.0,0.06332992849846783
Visso,1.0,12484.39767322278,7964.049050632911,-0.3620798328368985,-39.94060959305335,-1.9650363571886056,0.00022661462923328717,0.0,0.0,0.005715724537328466,0.0,0.0,0.0,0.8147803097066599,0.014654412690419238,0.0,0.16462293843635906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viterbo,0.0,199688.29631057972,233533.8907097649,0.1694921286049951,7.166066543753334,1.1327501491451892,0.026527924673433786,0.0,0.0,0.016335178495391674,0.0001922997678667088,0.020145976127357388,0.03234499265140173,0.06740192711838798,0.013965770641319725,0.6003547243932256,0.0769482370231996,0.0011100160707663146,0.05297257667953244,0.00043095751548699916,0.003075079323654245,0.026259220087084322,0.0,0.017771417386646154,0.019086610441877396,0.025077091603367994
Vitorchiano,0.0,10981.136232163515,14538.708408679928,0.3239712267749084,15.85928932181524,0.7425541377356438,0.0,0.0,0.0,0.005454781592276722,0.0,0.07013290618641499,0.002078012035153037,0.6797696869994372,0.0035066453093207496,0.03207931079267501,0.04835707173470713,0.0037663968137148793,0.0,0.0,0.0,0.07831507857483008,0.0,0.001428633274167713,0.009870557166976926,0.06524091952032555
